Year,Decimal_Day,Hour,HILat,HILon,BR_RTN,BT_RTN,BN_RTN,Field Magn. Avg,Bulk Flow Speed,THETA,PHI,ION_Density,Temp
2017,12,16,-4.2,35.3,-1.5,2.8,2.4,4,377,-0.8,2.1,6.7,37971
2017,12,17,-4.2,35.3,0,2.2,1.9,3.9,376,-1.1,1.9,7.4,38124
2017,12,18,-4.2,35.4,0.7,3.3,0.8,4.2,378,-2,2.2,8.1,39422
2017,12,19,-4.2,35.4,1.8,2.2,0,4.5,379,-2.1,1.7,8.1,38155
2017,12,20,-4.2,35.5,3.7,1.3,-0.8,4.4,382,-1.8,2.3,9,42997
2017,12,21,-4.2,35.5,2.4,2.6,0.5,4,369,-1.2,2.2,9,40849
2017,12,22,-4.2,35.6,2.5,3.5,-0.1,4.4,372,-2.1,2.2,8.3,32568
2017,12,23,-4.2,35.6,2.7,3.4,-0.5,4.5,374,-2.7,2.1,8.6,31443
2017,13,0,-4.2,35.6,2.8,2.5,-1,4.1,371,-2.9,1.7,9.6,39878
2017,13,1,-4.2,35.7,3.2,1.9,-1,4,371,-3.4,1.8,11,47161
2017,13,2,-4.2,35.7,2.2,3.1,1.2,4.5,372,-3.4,2.7,10,45987
2017,13,3,-4.3,35.8,1.1,2.6,0.6,3.4,367,-3.7,2.6,10.1,58716
2017,13,4,-4.3,35.8,1.3,2,-0.5,3.7,365,-4.1,2.5,10.2,56135
2017,13,5,-4.3,35.8,3.2,2.1,-0.2,4,364,-4,2.7,9.9,50814
2017,13,6,-4.3,35.9,2,2.9,-0.1,4,357,-3.2,3.4,9.4,45384
2017,13,7,-4.3,35.9,0.8,3.6,0.2,3.9,357,-3.1,4.1,9.6,41281
2017,13,8,-4.3,36,-0.8,3.9,-0.3,4.3,351,-3.9,3.7,9.8,42824
2017,13,9,-4.3,36,-0.6,5.2,-0.1,5.4,356,-2.4,4.2,9.4,35731
2017,13,10,-4.3,36.1,-2,5.4,0,5.9,356,-1.3,3.4,9.3,31812
2017,13,11,-4.3,36.1,0.1,5.7,-0.4,5.9,361,-1.7,3,9.4,25922
2017,13,12,-4.3,36.1,-0.8,4,0.4,5.8,356,-1.2,2.7,10.8,28050
2017,13,13,-4.3,36.2,-2,4.4,0.1,5.1,359,-1.7,3.2,12.2,28982
2017,13,14,-4.3,36.2,-0.7,4.6,-1.2,5.2,363,-2.9,3.3,12.7,27983
2017,13,15,-4.3,36.3,0.2,4.1,-2.1,5.5,366,-2.7,3.1,13.1,26026
2017,13,16,-4.3,36.3,0.5,0.1,1.3,3.9,375,-2.4,-1.1,13.4,39400
2017,13,17,-4.3,36.4,1.1,-0.8,1.4,3.9,377,-1.5,-1.5,12.8,50311
2017,13,18,-4.3,36.4,2,1,-0.6,3.1,377,-2.3,-1.2,13.2,45304
2017,13,19,-4.3,36.4,-0.4,-2.6,1.5,3.2,372,-1.8,-1.4,14.1,29518
2017,13,20,-4.3,36.5,-0.1,-1.3,1.3,1.9,370,-1.4,-1.6,14.7,22717
2017,13,21,-4.3,36.5,0.1,-1,1.3,1.7,368,-1.3,-1.4,14.2,20739
2017,13,22,-4.3,36.6,-0.6,-0.3,0.5,2,366,-0.7,-0.7,13.1,25016
2017,13,23,-4.3,36.6,-1.9,1.3,0.9,2.7,363,0.2,0.3,10.9,26277
2017,14,0,-4.3,36.7,-3.2,3.4,0.6,4.9,371,0,0.4,5.7,32115
2017,14,1,-4.3,36.7,-1.5,3,0.3,4.1,383,-0.3,-0.3,6.4,38287
2017,14,2,-4.4,36.7,-1.6,2.9,-0.7,3.9,381,0,-0.6,6.4,39249
2017,14,3,-4.4,36.8,-1.9,2.1,0,3.8,379,-0.1,-0.7,5.9,43828
2017,14,4,-4.4,36.8,-3,1.5,0.2,3.8,377,-0.3,-0.8,6,55914
2017,14,5,-4.4,36.9,-2.9,1.7,0.3,3.9,377,-0.6,-0.5,6.1,47961
2017,14,6,-4.4,36.9,-2.5,2.2,0.3,3.6,382,-0.1,-0.8,7,35586
2017,14,7,-4.4,36.9,-2.6,3.1,-0.6,4.1,379,-0.1,-0.7,5.4,34089
2017,14,8,-4.4,37,-1.9,1.7,0.5,2.8,388,-0.4,-1.2,8.2,23771
2017,14,9,-4.4,37,-0.8,1,0.3,1.6,389,-0.4,-2,9.2,21910
2017,14,10,-4.4,37.1,-1.2,1.3,-0.6,2.2,385,-0.6,-2,8.6,19010
2017,14,11,-4.4,37.1,-1.1,1.6,0.2,2.1,378,-1,-1.3,8.5,18915
2017,14,12,-4.4,37.2,-0.9,0.4,0.7,1.5,371,-0.3,-0.9,8.9,18749
2017,14,13,-4.4,37.2,-1.3,0.4,0.1,1.5,367,-0.7,-0.8,9,17893
2017,14,14,-4.4,37.2,-0.8,0.4,0.3,1.2,365,-0.6,-0.3,9.2,15888
2017,14,15,-4.4,37.3,-0.4,0.9,-0.5,1.3,363,-1,0.1,9.2,14808
2017,14,16,-4.4,37.3,0.5,0.3,-0.5,1.3,364,-1.2,0,9,14280
2017,14,17,-4.4,37.4,1.4,-0.2,-0.5,1.6,360,-1.2,-0.4,8.6,14441
2017,14,18,-4.4,37.4,0.6,0.8,-0.1,1.4,353,-1.5,0,9.2,14845
2017,14,19,-4.4,37.5,0.9,0.1,0.7,1.3,352,-1.6,-0.2,9.4,14492
2017,14,20,-4.4,37.5,0.7,0.1,0.2,1.1,347,-1.8,0.3,10.6,13638
2017,14,21,-4.4,37.5,0.5,0.5,-0.7,1.3,343,-2.2,1.1,10.9,14835
2017,14,22,-4.4,37.6,1.2,0.3,-0.2,1.4,340,-1.8,1.2,11.6,15894
2017,14,23,-4.4,37.6,0.2,0.7,-1.3,2.7,342,-1.2,0.5,10.7,17429
2017,15,0,-4.4,37.7,-2.2,-0.7,-2.4,3.5,344,-1.7,1.4,10.6,17504
2017,15,1,-4.4,37.7,-2.2,-1.5,-2,3.4,346,-1.8,2.3,12.2,15791
2017,15,2,-4.5,37.8,1.2,-1.4,1.8,3.3,341,-2.6,2.5,12.8,20657
2017,15,3,-4.5,37.8,1.8,-2.3,1.2,3.3,339,-2.9,2.5,11.2,25135
2017,15,4,-4.5,37.8,0.2,-1.6,1.3,2.8,344,-2.7,1.8,11.4,29460
2017,15,5,-4.5,37.9,0.1,1.7,-1.9,3.1,340,-0.9,0.8,11.2,25811
2017,15,6,-4.5,37.9,1.2,-0.1,-2.5,3.6,335,-0.8,1.5,11.2,27781
2017,15,7,-4.5,38,1.7,-1.6,-0.3,3,333,-1.5,1.9,11.5,29023
2017,15,8,-4.5,38,1.1,0,-2.2,3.2,334,-0.8,0.8,10.9,28449
2017,15,9,-4.5,38.1,0.9,-0.7,-2.5,3.5,335,-1,1,10.7,27691
2017,15,10,-4.5,38.1,1.2,0.7,-1.7,3.4,333,-1,0.3,9.9,30691
2017,15,11,-4.5,38.1,0.4,2.4,-3,4.1,335,-0.8,0.1,9.8,22485
2017,15,12,-4.5,38.2,0.4,2.1,-3.8,4.6,335,-0.8,0.2,10.5,21687
2017,15,13,-4.5,38.2,1.6,-0.3,-4,4.5,329,-0.4,1.1,10.8,25544
2017,15,14,-4.5,38.3,2.4,1.2,-2.9,4.4,328,-1.3,0.6,11.7,25763
2017,15,15,-4.5,38.3,2.7,-2.6,-2.7,4.9,326,-1.3,2.8,12,32021
2017,15,16,-4.5,38.3,4.6,0,-2.4,5.4,319,-1,1.4,12.1,28530
2017,15,17,-4.5,38.4,2.6,-1.2,-0.2,3.5,324,-2.3,2,12.2,38346
2017,15,18,-4.5,38.4,1.2,-2.9,-2.7,4.4,328,-1.1,2.3,10.9,32354
2017,15,19,-4.5,38.5,0.8,-2.4,-2,3.7,334,-2.6,0.6,11.1,35996
2017,15,20,-4.5,38.5,1.3,-3,-0.6,3.4,333,-3.2,0.2,11,40039
2017,15,21,-4.5,38.6,0.3,-3.4,-0.5,3.6,332,-2.9,0.3,11.1,39658
2017,15,22,-4.5,38.6,0.6,-2.9,-0.6,3.3,331,-2.9,-0.1,11.5,40196
2017,15,23,-4.5,38.6,2,-2.4,0,3.4,329,-2.9,-1.1,12.1,42610
2017,16,0,-4.5,38.7,2.2,-0.5,-1.4,3.1,328,-2.8,-1.3,11.9,45009
2017,16,1,-4.6,38.7,2,-1.2,-1.8,3.3,327,-2.4,-0.9,11.8,39619
2017,16,2,-4.6,38.8,1.6,-2.3,-0.9,3.1,326,-1.9,-0.8,11.6,40678
2017,16,3,-4.6,38.8,1.1,-2.9,-0.1,3.5,327,-2.2,-0.9,11.9,36606
2017,16,4,-4.6,38.9,1,-2.8,0.2,3.7,329,-2,-0.8,12.5,36173
2017,16,5,-4.6,38.9,1.7,0.8,0.2,3.4,332,-2.3,-1,13.2,40181
2017,16,6,-4.6,38.9,2.1,2.3,1.8,4,329,-2.4,-1.3,12.2,39705
2017,16,7,-4.6,39,1.2,-0.1,3.1,3.8,329,-2.7,-0.9,12.5,37732
2017,16,8,-4.6,39,0.8,-0.8,2.8,3.6,327,-3,-1.2,12.6,35113
2017,16,9,-4.6,39.1,1.5,-1.9,1.2,3.1,322,-3.1,-0.8,12.1,42907
2017,16,10,-4.6,39.1,1.1,-3.2,0.2,3.7,319,-2.7,-0.6,11,32734
2017,16,11,-4.6,39.2,1,-3.1,0.2,3.5,316,-2.2,-0.5,10.7,27970
2017,16,12,-4.6,39.2,0.2,-2.6,1.4,3,318,-1.8,-0.5,10.8,22379
2017,16,13,-4.6,39.2,1.3,-2.4,1.3,3.2,311,-2.6,-0.4,10.4,19636
2017,16,14,-4.6,39.3,1.1,-3.3,0.6,3.6,310,-2.8,0.3,10.1,17467
2017,16,15,-4.6,39.3,0.9,-3.3,-0.2,3.5,304,-3,0.8,10.6,15989
2017,16,16,-4.6,39.4,0.7,-3.5,-0.8,3.7,298,-2.9,1.5,10.7,13408
2017,16,17,-4.6,39.4,0.4,-3.5,-1,3.7,297,-2.4,1.5,11.4,12618
2017,16,18,-4.6,39.4,0.9,-3.9,-1.8,4.6,309,-2.7,1.4,16.5,16790
2017,16,19,-4.6,39.5,2.1,-3.7,-1.6,4.8,306,-3,1.6,18.3,17811
2017,16,20,-4.6,39.5,0.6,-2.2,1.7,3.8,307,-4.6,1.8,20.9,17909
2017,16,21,-4.6,39.6,0.9,-2.4,1.4,3.3,305,-4.1,2.1,22.4,17070
2017,16,22,-4.6,39.6,1.8,-2.3,2.4,4.2,305,-4.4,2.4,18.7,17342
2017,16,23,-4.6,39.7,0,-2.6,-1.7,4.1,320,-2.1,-2.6,13.3,29528
2017,17,0,-4.6,39.7,0.4,-2.7,-1.1,4.1,317,-2,-1.9,13.2,28547
2017,17,1,-4.7,39.7,1.1,-2,-1.2,2.9,315,-2.4,-2.2,14.2,26114
2017,17,2,-4.7,39.8,1.5,-1.4,-1.9,3,317,-2.4,-1.6,13.3,26154
2017,17,3,-4.7,39.8,1.5,-3,-1.2,3.9,317,-2.2,-1.2,12.1,25103
2017,17,4,-4.7,39.9,1.5,-2.6,0.3,3.3,317,-2,-1.2,11.7,23624
2017,17,5,-4.7,39.9,1.6,-1.9,1,2.9,319,-1.7,-1.1,11,22952
2017,17,6,-4.7,40,-0.1,-2.6,1.7,3.3,312,-1,-0.9,10.2,21659
2017,17,7,-4.7,40,1.7,-1.1,1.3,2.9,312,-0.6,-0.8,10.6,22509
2017,17,8,-4.7,40,2.2,-0.4,1.4,2.7,311,0,-0.9,11.1,21263
2017,17,9,-4.7,40.1,0.7,-2.3,0.1,2.5,310,0.1,-1.6,11.6,21690
2017,17,10,-4.7,40.1,0.5,-2.5,-0.3,2.8,312,-0.8,-0.9,11.8,21210
2017,17,11,-4.7,40.2,1.7,-2.3,-0.6,3,315,-2,-0.1,13.9,18597
2017,17,12,-4.7,40.2,1.6,-2.4,0.6,3.1,312,-1.6,1.8,16,16200
2017,17,13,-4.7,40.3,0.6,-1.9,0.4,3.5,313,-0.7,2.5,18.1,15758
2017,17,14,-4.7,40.3,-3.8,0.1,-4.4,6,318,-0.9,1.8,14.5,22005
2017,17,15,-4.7,40.3,-1.8,-2.7,-3,4.7,312,-1.1,1.8,17.1,23041
2017,17,16,-4.7,40.4,-0.5,-3.6,-1.1,4.5,309,-1.5,2,18.9,19529
2017,17,17,-4.7,40.4,1.9,-4.2,1.2,4.8,305,-1.2,2.4,18,17589
2017,17,18,-4.7,40.5,3,-4.3,1.4,5.4,302,-1.2,3,17.1,15823
2017,17,19,-4.7,40.5,3.4,-2.7,1,4.5,300,-0.7,3,18.2,15413
2017,17,20,-4.7,40.5,2.5,-0.1,0.5,2.6,301,0,2.3,18.5,16433
2017,17,21,-4.7,40.6,1.2,-0.8,-0.5,2.5,305,0.9,3.2,19.4,18479
2017,17,22,-4.7,40.6,3.6,-1.6,1,4.2,307,0,5.1,25.9,17655
2017,17,23,-4.7,40.7,4.2,-1.2,0.8,4.5,308,0.1,5.2,33.2,21771
2017,18,0,-4.7,40.7,2.9,-2,-0.2,3.7,310,1.6,5.1,35,22949
2017,18,1,-4.7,40.8,4.4,-3.5,0.8,5.9,314,3.3,5.2,37.4,23265
2017,18,2,-4.8,40.8,5.6,-6.1,3.4,9.7,323,2.8,6,41,23989
2017,18,3,-4.8,40.8,-2,-1.6,4.2,8.8,326,3.6,6.4,48.6,30977
2017,18,4,-4.8,40.9,4.1,-1.1,-5.4,12.2,342,1.8,5.6,42.9,33313
2017,18,5,-4.8,40.9,7.6,-8.9,4.8,14.2,377,1.1,0.5,22.9,86305
2017,18,6,-4.8,41,9,-5.3,-4.1,11.9,412,1.9,-3.3,18.8,185659
2017,18,7,-4.8,41,10.9,-10.5,-1,15.5,421,3,-4.4,11.6,162598
2017,18,8,-4.8,41.1,11.5,-9.8,0,15.4,437,4.1,-4.6,10.1,225342
2017,18,9,-4.8,41.1,12.2,-10,1.7,15.9,455,3.3,-6.3,9.3,205101
2017,18,10,-4.8,41.1,8.7,-9.3,4.4,14.5,478,0.2,-6.7,9.7,295791
2017,18,11,-4.8,41.2,8.7,-9.9,-0.8,13.8,502,-0.5,-6.3,9,275559
2017,18,12,-4.8,41.2,10,-7.1,-1.9,13.3,508,-0.8,-7.2,9.3,243788
2017,18,13,-4.8,41.3,8.6,-7.3,-3.8,12.4,528,0.6,-5.1,7.9,286750
2017,18,14,-4.8,41.3,5.6,-5.6,1.8,8.5,556,-0.1,-2.3,6.1,311443
2017,18,15,-4.8,41.4,3.9,-5.3,2,8.2,569,-1.6,-1.4,5.4,254271
2017,18,16,-4.8,41.4,3.9,-3.1,0.7,7.3,566,-0.4,-3.6,5.6,299600
2017,18,17,-4.8,41.4,2.8,-2.9,-1.6,7.4,574,0.7,-3.9,5.3,306304
2017,18,18,-4.8,41.5,4.7,-6.1,1.5,8.6,557,-2.1,-1.4,4.8,287167
2017,18,19,-4.8,41.5,5.4,-3.7,-2.7,7.6,551,0.6,-3.9,4.9,284119
2017,18,20,-4.8,41.6,3.7,-2.3,1.7,6.8,559,-3.1,-4,5.3,340051
2017,18,21,-4.8,41.6,4.6,-4,0.3,7.7,558,-2.3,-3.1,5.1,311384
2017,18,22,-4.8,41.7,2.7,-3.2,-0.4,7.4,576,-1.5,-3.9,4.8,334479
2017,18,23,-4.8,41.7,3.6,-4.8,0,7.7,570,-2.5,-3.6,4.8,296471
2017,19,0,-4.8,41.7,2.5,-6.1,-1.1,8.7,588,-2.2,-2.4,4.5,257153
2017,19,1,-4.8,41.8,2.7,1.9,-0.2,7.1,594,-2.3,-7.7,4.2,227242
2017,19,2,-4.8,41.8,2.1,-3.6,-2.5,7,603,-0.8,-2.1,3.7,220073
2017,19,3,-4.9,41.9,3.9,-3.8,0.9,6.8,581,-2.2,-1.9,3.7,173101
2017,19,4,-4.9,41.9,3.6,-2.7,-0.9,6.6,590,-0.5,-2.6,3.9,178486
2017,19,5,-4.9,41.9,2.7,-2.8,1,5.6,598,-1.9,-2,4,196894
2017,19,6,-4.9,42,3,-4,0.2,5.7,593,-1.5,0.1,3.8,173276
2017,19,7,-4.9,42,2.9,-3.3,-1.4,5.5,596,0,-0.3,3.8,194235
2017,19,8,-4.9,42.1,4.1,-0.7,-3,5.7,591,0.4,-2.3,3.8,168287
2017,19,9,-4.9,42.1,0.4,-4,-2,5.3,610,0.7,0.6,3.6,184673
2017,19,10,-4.9,42.2,2.1,-2.3,-0.3,5.1,605,-0.7,-0.7,3.8,177530
2017,19,11,-4.9,42.2,0.5,-2.9,1.4,4.4,610,-1.5,0.1,3.4,203321
2017,19,12,-4.9,42.2,1.8,-2.8,0,4.4,601,0,0.3,3.1,191650
2017,19,13,-4.9,42.3,3.9,-1.8,-1,4.8,580,0.9,-0.3,3.2,139774
2017,19,14,-4.9,42.3,1.7,-3.4,-1.8,4.7,595,2.1,0.2,2.9,170412
2017,19,15,-4.9,42.4,0.2,-4.1,0.8,4.9,605,0.3,1.1,3.1,175128
2017,19,16,-4.9,42.4,-0.7,-3.1,2.2,4.9,608,-0.9,0.2,3.2,160468
2017,19,17,-4.9,42.5,-1.1,-3.6,1.6,4.9,608,-0.6,0.8,3,148000
2017,19,18,-4.9,42.5,3.4,-2.7,0.6,5.1,563,-0.1,0.3,2.8,122231
2017,19,19,-4.9,42.5,4,-2.3,-0.1,5.3,552,0.9,-0.3,2.7,97184
2017,19,20,-4.9,42.6,1.7,-4.8,1.6,5.7,579,-0.6,1.7,2.4,97086
2017,19,21,-4.9,42.6,2.2,-3.9,1.8,5.5,573,-0.4,0.8,2.7,107124
2017,19,22,-4.9,42.7,0.2,-3,1.4,5,594,-0.1,0,3,129948
2017,19,23,-4.9,42.7,0.8,-0.7,2,4.3,590,-0.4,-2.3,3.2,152000
2017,20,0,-4.9,42.8,2.9,-2.3,2.3,4.8,567,-0.5,-0.8,3.2,126078
2017,20,1,-4.9,42.8,2.5,-3.7,-0.7,4.9,566,1.4,0.5,3,110157
2017,20,2,-4.9,42.8,2.1,-3.5,-1.1,4.8,567,1.1,0.6,3,106211
2017,20,3,-4.9,42.9,1.7,-3.3,-0.7,4.3,572,0.9,1,3.1,119610
2017,20,4,-5,42.9,0.6,-3.4,-0.7,4.6,574,1,0.9,2.9,111802
2017,20,5,-5,43,1.2,-3.6,-1.6,4.6,569,1.3,1.2,3.1,109849
2017,20,6,-5,43,3.2,-0.8,-2.6,4.4,551,2.8,-0.7,2.9,98429
2017,20,7,-5,43,3.6,-1.4,-1.2,4.2,546,1,-0.1,3.4,98834
2017,20,8,-5,43.1,3.2,-1.3,0.2,3.7,544,1,-0.2,3.4,102015
2017,20,9,-5,43.1,2.2,-2,1.2,3.6,545,0,0.8,2.8,115922
2017,20,10,-5,43.2,0.9,-2.3,1.3,3.8,554,0.2,1.3,2.7,109942
2017,20,11,-5,43.2,0.7,-0.6,2.5,3.5,555,-0.6,-0.2,2.7,106554
2017,20,12,-5,43.3,-0.1,-0.3,2.7,3.2,557,-1,-0.1,2.8,120808
2017,20,13,-5,43.3,1.6,0.1,0.3,3.4,548,0.3,0.2,2.8,111158
2017,20,14,-5,43.3,2.5,2.4,-1.5,3.9,546,2.3,-1.9,2.8,116056
2017,20,15,-5,43.4,3.8,2.3,-0.7,4.6,520,2.1,-2.3,2.3,65700
2017,20,16,-5,43.4,3.9,-1.5,0.6,4.5,521,0.4,1.6,3.5,87316
2017,20,17,-5,43.5,3.3,-2.7,-1.4,5,530,0.6,2.2,3.5,100557
2017,20,18,-5,43.5,4,-0.4,-2.1,4.9,518,0.3,-0.4,2.9,75924
2017,20,19,-5,43.6,0.1,-2.7,1.2,3.6,549,-2.6,0.2,2.8,126219
2017,20,20,-5,43.6,0.5,-3.1,1.9,4.2,543,-2.7,0.7,3.2,132787
2017,20,21,-5,43.6,2.8,-0.3,1,4.1,525,-1.7,-1.4,3.7,157617
2017,20,22,-5,43.7,3.2,1,-1.5,4.1,522,-0.2,-2.4,3.8,142448
2017,20,23,-5,43.7,3.8,0.4,-2.1,4.6,512,0.5,-2,3.7,100486
2017,21,0,-5,43.8,-1.8,-2.9,1.8,5.7,515,-0.6,1,3.2,67562
2017,21,1,-5,43.8,-2.6,-4.7,1.4,5.9,511,-0.1,2.3,3.2,63209
2017,21,2,-5,43.9,-0.2,-3.4,1,4.8,502,0.3,1.2,3.9,102009
2017,21,3,-5,43.9,-0.5,-2.8,0.2,4.9,506,0.9,1,4.5,121875
2017,21,4,-5,43.9,-0.1,-2.6,1.5,4.1,501,0.1,0.7,4.8,152679
2017,21,5,-5,44,0.8,-2.2,0.4,3.6,499,1,0.1,4.6,150146
2017,21,6,-5.1,44,2.4,-1.2,-2.6,4.2,493,2.7,-0.5,4.2,124472
2017,21,7,-5.1,44.1,2.5,-2.1,-1.7,4.1,492,2.3,-0.5,4,115414
2017,21,8,-5.1,44.1,-0.6,-2.6,-1.4,3.9,514,2,0.4,3.9,94825
2017,21,9,-5.1,44.2,1.5,-2.9,-1.4,4,496,2.1,1,3.8,99004
2017,21,10,-5.1,44.2,2.6,-1.4,-0.4,3.6,485,1.3,0.1,3.8,115324
2017,21,11,-5.1,44.2,3.4,-0.4,-0.2,3.6,478,1,-0.4,4.5,122822
2017,21,12,-5.1,44.3,2.7,0,-1.9,3.7,481,2.2,-0.6,4.1,120810
2017,21,13,-5.1,44.3,1.7,-1,-0.7,3.7,486,1.3,0.5,3.8,98730
2017,21,14,-5.1,44.4,2.6,-2.9,0.2,4.3,482,1.1,1.9,4.4,106017
2017,21,15,-5.1,44.4,-0.2,-3.4,1.9,4.7,502,-0.4,1.7,4.1,81979
2017,21,16,-5.1,44.4,0.1,-4,1.9,5.4,502,0.4,1.3,5.4,91493
2017,21,17,-5.1,44.5,2.9,-2.8,-1.5,5.1,493,0.8,1,6.1,106087
2017,21,18,-5.1,44.5,3.6,-1.2,-2.5,4.9,492,0.8,0.7,6.3,119142
2017,21,19,-5.1,44.6,3.4,-0.5,-2.8,4.9,497,1.5,0.5,5.8,113508
2017,21,20,-5.1,44.6,2.3,-2,1.2,5.3,496,-0.3,2.1,6,115778
2017,21,21,-5.1,44.7,3.8,-1,-4,5.9,503,1.8,-0.1,5.1,121828
2017,21,22,-5.1,44.7,1.9,-2.9,0.8,5.3,521,-1.5,1,5.3,144493
2017,21,23,-5.1,44.7,2.8,-4.4,-1.3,5.8,519,0.1,1.4,4.8,150920
2017,22,0,-5.1,44.8,4.1,-3.2,-3.5,6.4,514,0.9,0.9,4.5,126301
2017,22,1,-5.1,44.8,5.4,-0.9,-4.8,7.3,505,1.5,0.2,3.6,78044
2017,22,2,-5.1,44.9,5,-4.1,-1.6,7.7,505,0.4,1.2,4.7,118181
2017,22,3,-5.1,44.9,-1.5,-4.6,4.6,7.4,527,-1.9,0.7,3.7,113669
2017,22,4,-5.1,45,-1.3,-4.2,3.1,6.9,523,-1.3,1.4,4.1,105352
2017,22,5,-5.1,45,0.6,-4.5,1.8,6.1,515,-1,1.3,4.3,115558
2017,22,6,-5.1,45,0.2,-4.2,-1,5.5,525,0.9,1.5,4.2,131391
2017,22,7,-5.1,45.1,0.9,-3.2,-1.7,5.1,520,1.5,1.4,4.3,134230
2017,22,8,-5.2,45.1,1.2,-3.7,0.1,5.3,518,0.2,1.6,4,138348
2017,22,9,-5.2,45.2,2,-3.3,0.7,5.6,516,0.2,1.1,3.6,124704
2017,22,10,-5.2,45.2,2.9,-3,-1.4,5.5,508,1.8,0.3,3,118860
2017,22,11,-5.2,45.3,2.5,-2.7,-1.6,5.3,522,1.6,-0.2,2.6,92291
2017,22,12,-5.2,45.3,4.7,-1.7,-1.3,5.2,505,1.4,-1.3,2.6,71871
2017,22,13,-5.2,45.3,3.6,-2.9,0.1,4.8,504,0.4,-0.3,2.7,87776
2017,22,14,-5.2,45.4,3.9,0,-0.4,4.3,507,1.2,-3.5,3.6,103785
2017,22,15,-5.2,45.4,4.1,-0.4,-1.5,4.7,508,1.8,-2.8,3.7,98158
2017,22,16,-5.2,45.5,3.2,-2.2,0.2,4.2,505,0.5,-0.6,3.5,94279
2017,22,17,-5.2,45.5,3,-1.9,0.3,4,503,0.5,-1.2,3.2,96434
2017,22,18,-5.2,45.6,2.3,-2.2,1.1,4.2,506,0,-1.4,2.7,83084
2017,22,19,-5.2,45.6,3.9,-0.2,-0.8,4.1,492,1.7,-2.5,2.8,81952
2017,22,20,-5.2,45.6,3.3,-2.2,0.2,4.1,496,0.2,-0.6,2.8,108209
2017,22,21,-5.2,45.7,2.7,-2.5,0.6,3.9,491,0.1,-0.8,2.7,90872
2017,22,22,-5.2,45.7,1.8,-2.9,0.9,3.9,492,-0.9,-0.1,2.5,77050
2017,22,23,-5.2,45.8,1.6,-3.1,0.6,3.9,488,-1.4,0.6,2.4,76868
2017,23,0,-5.2,45.8,3.3,-1.1,1.1,3.8,476,-0.7,-1.7,2.9,79213
2017,23,1,-5.2,45.8,3.2,-2.1,-0.1,3.9,468,-0.1,0,3,73631
2017,23,2,-5.2,45.9,3.9,-0.7,-0.5,4.1,456,0.5,-2.4,2.9,64794
2017,23,3,-5.2,45.9,3.6,1.3,-0.3,3.9,462,-0.1,-3.5,3,68706
2017,23,4,-5.2,46,1.8,-2.5,0.4,3.8,473,-0.7,-0.2,2.8,55116
2017,23,5,-5.2,46,2.8,-1.5,0.1,3.5,467,-0.1,-1.1,3.1,85312
2017,23,6,-5.2,46.1,2.3,-0.6,0.7,3,458,-1.1,-1.8,3.5,84135
2017,23,7,-5.2,46.1,1.7,-1.9,1.6,3.6,457,-1.7,-1.1,3.2,69071
2017,23,8,-5.2,46.1,1,-3.1,0.7,3.8,464,-1.9,0.1,2.9,61849
2017,23,9,-5.2,46.2,-1.4,-2.8,0.3,3.6,474,-1.7,0.7,2.9,58484
2017,23,10,-5.2,46.2,0.6,-2.9,0.7,3.4,455,-1.7,1.4,3.2,63623
2017,23,11,-5.3,46.3,0.7,-2,-0.6,3.8,451,-0.9,-0.4,3,79679
2017,23,12,-5.3,46.3,1.1,-2.3,0.7,3.5,437,-1.9,-0.1,3.3,67901
2017,23,13,-5.3,46.4,0.5,-2.3,1.1,3.6,441,-1.9,0.2,3.4,68401
2017,23,14,-5.3,46.4,2.3,-1.7,-0.4,3.5,432,-0.4,-0.1,3.4,87099
2017,23,15,-5.3,46.4,3.1,0,0.8,3.4,420,-0.9,-1,3.7,93251
2017,23,16,-5.3,46.5,2,-1.5,0.8,3.3,416,-1.5,0.6,3.9,83301
2017,23,17,-5.3,46.5,0.7,-2.2,-1.8,3.4,418,0.7,0.9,3.7,67679
2017,23,18,-5.3,46.6,2.3,-2.4,-1.1,4,408,0.7,1.4,4.1,84899
2017,23,19,-5.3,46.6,2.8,-1.8,-2.1,4.5,402,2.5,0.6,4.7,68876
2017,23,20,-5.3,46.7,1.3,0.1,-3.8,4.5,404,3.9,0.2,5.8,52810
2017,23,21,-5.3,46.7,1.5,-4.5,-1.3,5.3,400,2.9,1.6,6.5,64821
2017,23,22,-5.3,46.7,-3.1,-4.2,1.6,5.7,407,0.7,2.6,5.5,41173
2017,23,23,-5.3,46.8,-4.2,-1.5,2.6,5.2,399,0.5,1.2,5.5,35928
2017,24,0,-5.3,46.8,0.3,1.1,-0.1,4.1,398,0.1,0.2,3.9,63476
2017,24,1,-5.3,46.9,2.1,2.2,-1.4,3.6,401,-0.3,0.3,3.3,92424
2017,24,2,-5.3,46.9,1.6,2.3,-2.3,3.8,390,0.5,-0.2,3.1,69143
2017,24,3,-5.3,46.9,1.9,3,-0.3,3.7,391,-0.5,-0.3,2.8,66755
2017,24,4,-5.3,47,-2.6,0.1,-0.3,2.7,393,-0.7,-1.2,4.2,76874
2017,24,5,-5.3,47,-1.3,-0.1,-0.3,1.5,380,-0.1,-1.5,4.1,73580
2017,24,6,-5.3,47.1,-2.7,-0.2,0,2.8,379,0.3,-2,4.1,52640
